(-215.97,86.83)
(-215.97,87.65)
(-216.68,88.07)
(-217.40,87.65)
(-217.40,88.48)
(-218.11,88.89)
(-217.40,89.30)
(-217.40,90.12)
(-216.68,89.71)
(-215.97,90.12)
(-215.97,90.95)
(-216.68,91.36)
(-215.97,91.77)
(-215.97,92.59)
(-215.26,92.18)
(-214.55,92.59)
(-214.55,91.77)
(-213.83,91.36)
(-213.12,91.77)
(-213.12,92.59)
(-212.41,92.18)
(-211.70,92.59)
(-211.70,93.42)
(-212.41,93.83)
(-211.70,94.24)
(-211.70,95.06)
(-212.41,95.47)
(-213.12,95.06)
(-213.12,95.88)
(-213.83,96.30)
(-213.12,96.71)
(-213.12,97.53)
(-212.41,97.12)
(-211.70,97.53)
(-211.70,98.35)
(-212.41,98.77)
(-211.70,99.18)
(-211.70,100.00)
(-210.98,99.59)
(-210.27,100.00)
(-210.27,99.18)
(-209.56,98.77)
(-208.84,99.18)
(-208.84,100.00)
(-208.13,99.59)
(-207.42,100.00)
(-207.42,99.18)
(-206.71,98.77)
(-207.42,98.35)
(-207.42,97.53)
(-206.71,97.12)
(-205.99,97.53)
(-205.99,96.71)
(-205.28,96.30)
(-204.57,96.71)
(-204.57,97.53)
(-203.85,97.12)
(-203.14,97.53)
(-203.14,98.35)
(-203.85,98.77)
(-203.14,99.18)
(-203.14,100.00)
(-202.43,99.59)
(-201.72,100.00)
(-201.72,99.18)
(-201.00,98.77)
(-200.29,99.18)
(-200.29,100.00)
(-199.58,99.59)
(-198.87,100.00)
(-198.87,99.18)
(-198.15,98.77)
(-198.87,98.35)
(-198.87,97.53)
(-198.15,97.12)
(-197.44,97.53)
(-197.44,96.71)
(-196.73,96.30)
(-197.44,95.88)
(-197.44,95.06)
(-198.15,95.47)
(-198.87,95.06)
(-198.87,94.24)
(-198.15,93.83)
(-198.87,93.42)
(-198.87,92.59)
(-198.15,92.18)
(-197.44,92.59)
(-197.44,91.77)
(-196.73,91.36)
(-196.01,91.77)
(-196.01,92.59)
(-195.30,92.18)
(-194.59,92.59)
(-194.59,91.77)
(-193.88,91.36)
(-194.59,90.95)
(-194.59,90.12)
(-193.88,89.71)
(-193.16,90.12)
(-193.16,89.30)
(-192.45,88.89)
(-191.74,89.30)
(-191.74,90.12)
(-191.02,89.71)
(-190.31,90.12)
(-190.31,90.95)
(-191.02,91.36)
(-190.31,91.77)
(-190.31,92.59)
(-189.60,92.18)
(-188.89,92.59)
(-188.89,91.77)
(-188.17,91.36)
(-187.46,91.77)
(-187.46,92.59)
(-186.75,92.18)
(-186.04,92.59)
(-186.04,93.42)
(-186.75,93.83)
(-186.04,94.24)
(-186.04,95.06)
(-186.75,95.47)
(-187.46,95.06)
(-187.46,95.88)
(-188.17,96.30)
(-187.46,96.71)
(-187.46,97.53)
(-186.75,97.12)
(-186.04,97.53)
(-186.04,98.35)
(-186.75,98.77)
(-186.04,99.18)
(-186.04,100.00)
(-185.32,99.59)
(-184.61,100.00)
(-184.61,99.18)
(-183.90,98.77)
(-183.18,99.18)
(-183.18,100.00)
(-182.47,99.59)
(-181.76,100.00)
(-181.76,99.18)
(-181.05,98.77)
(-181.76,98.35)
(-181.76,97.53)
(-181.05,97.12)
(-180.33,97.53)
(-180.33,96.71)
(-179.62,96.30)
(-178.91,96.71)
(-178.91,97.53)
(-178.19,97.12)
(-177.48,97.53)
(-177.48,98.35)
(-178.19,98.77)
(-177.48,99.18)
(-177.48,100.00)
(-176.77,99.59)
(-176.06,100.00)
(-176.06,99.18)
(-175.34,98.77)
(-174.63,99.18)
(-174.63,100.00)
(-173.92,99.59)
(-173.21,100.00)
(-173.21,100.82)
(-173.92,101.23)
(-173.21,101.65)
(-173.21,102.47)
(-173.92,102.88)
(-174.63,102.47)
(-174.63,103.29)
(-175.34,103.70)
(-174.63,104.12)
(-174.63,104.94)
(-173.92,104.53)
(-173.21,104.94)
(-173.21,105.76)
(-173.92,106.17)
(-173.21,106.58)
(-173.21,107.41)
(-173.92,107.82)
(-174.63,107.41)
(-174.63,108.23)
(-175.34,108.64)
(-176.06,108.23)
(-176.06,107.41)
(-176.77,107.82)
(-177.48,107.41)
(-177.48,108.23)
(-178.19,108.64)
(-177.48,109.05)
(-177.48,109.88)
(-178.19,110.29)
(-178.91,109.88)
(-178.91,110.70)
(-179.62,111.11)
(-178.91,111.52)
(-178.91,112.35)
(-178.19,111.93)
(-177.48,112.35)
